Sector,2025-04-03
安川電機 - オムロン,1.4942755532315883
安川電機 - 三井ハイテック,0.8470230193252201
安藤・間 - 西松建設,0.7973547967326872
宝ホールディングス - 日本たばこ産業,0.7971179991727111
富士フイルムホールディングス - ダイキン工業,0.555747730679227
富士急行 - 阪急阪神ホールディングス,0.984096188120805
小松製作所 - 日立建機,0.5088230298114444
小田急電鉄 - 京王電鉄,0.9106577284275592
小糸製作所 - ニフコ,0.3076202783303881
小野薬品工業 - 参天製薬,0.5586778384294782
山九 - 上組,1.2216627128671187
山崎製パン - キユーピー,0.8067992075036768
山洋電気 - 三井ハイテック,0.20392253416732314
山陰合同銀行 - 山口フィナンシャルグループ,0.5059008104036921
岡三証券グループ - 東海東京フィナンシャル・ホールディングス,1.2372667787674523
島精機製作所 - タダノ,0.47392707442423493
島精機製作所 - 日機装,0.454883234380421
川崎重工業 - 新明和工業,2.468340899397231
川崎重工業 - ＩＨＩ,0.5105352543764045
帝人 - クラレ,0.6667336059473746
帝人 - 三井化学,1.4112446218878618
帝人 - 三菱ケミカルグループ,2.4766669627356936
帝人 - 旭化成,1.1284308577882314
平和 - セガサミーホールディングス,0.9226043920090925
平和 - ＳＡＮＫＹＯ,0.5907313076579315
平和不動産 - レオパレス２１,0.8254737714076986
平和不動産 - 東京都競馬,1.6198610618085119
平和堂 - フジ,1.2527047452229263
戸田建設 - インフロニア・ホールディングス,0.7584908313223231
戸田建設 - 九電工,1.2373595355102975
持田製薬 - ツムラ,0.9500141398308192
日揮ホールディングス - 三井海洋開発,0.8227765721912715
日本オラクル - オービックビジネスコンサルタント,0.6843480394280983
日本オラクル - 大塚商会,0.8567134937717424
日本テレビホールディングス - テレビ東京ホールディングス,1.1419669191069333
日本テレビホールディングス - ＫＡＤＯＫＡＷＡ,2.029649451247293
日本ハム - キッコーマン,0.6195542594717759
日本ペイントホールディングス - 関西ペイント,0.7396592081739068
日本冶金工業 - 日本軽金属ホールディングス,0.5621751923740257
日本化薬 - 東洋製罐グループホールディングス,0.6436945233487974
日本取引所グループ - マネックスグループ,0.8755262135494956
日本新薬 - 参天製薬,0.4774825972588239
日本新薬 - 小野薬品工業,0.8503358842133539
日本板硝子 - ＪＶＣケンウッド,0.5598969934200451
日本毛織 - 文化シヤッター,0.9516131865177528
日本毛織 - 長谷川香料,0.7681484768350182
日本特殊陶業 - マブチモーター,1.19414208920189
日本特殊陶業 - 豊田自動織機,1.285462853554683
日本碍子 - ジェイテクト,0.6424663877468052
日本碍子 - ジーエス・ユアサ　コーポレーション,0.4126985284886323
日本碍子 - トプコン,1.4787781778131195
日本精工 - シチズン時計,1.2039317139737413
日本精工 - ジェイテクト,1.3358370955987242
日本航空 - ＡＮＡホールディングス,0.9822620016884333
日本製紙 - 北越コーポレーション,0.9899161808308146
日本製鉄 - 神戸製鋼所,1.5575835212643803
日本製鉄 - ＪＦＥホールディングス,0.624713146583977
日本製鋼所 - オークマ,0.9860480579439236
日本触媒 - ダイセル,0.7809223331143368
日本証券金融 - 三菱ＨＣキャピタル,1.157681333366359
